Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
1296200,2020-06-21 07:59:59,38588538868506,fraud_Torp-Labadie,gas_transport,64.47,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990-11-23,27312ee0d794517b219e218d8847aae2,1371801599,30.874485,-103.770083,0,79718.0
1296201,2020-06-21 08:00:14,6011438889172900,"fraud_Ferry, Reichel and DuBuque",grocery_net,40.67,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,217ed9f59a7d5d39d0c1d4a52201c468,1371801614,34.361356,-91.671256,0,72073.0
1296202,2020-06-21 08:00:19,4561892980175,fraud_Luettgen PLC,gas_transport,62.83,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,1968-02-10,9b7f77981d9db7d16235eaa74e999455,1371801619,39.206478,-86.04369,0,47201.0
1296203,2020-06-21 08:00:26,4474324669797121,fraud_Torphy-Goyette,shopping_pos,99.57,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,467a56a6404ed281b83703a84f43dbf6,1371801626,38.474809,-119.836247,0,95314.0
1296204,2020-06-21 08:00:46,6554245334757802,fraud_Mante Group,misc_net,287.24,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,1969-12-22,65737ebca005453aeacebaa845cc3e61,1371801646,33.694986,-117.696636,0,92610.0
1296205,2020-06-21 08:03:51,343668971234893,fraud_Flatley Group,misc_pos,11.1,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,188ddf0fb5bc44af8d518a44223ca07f,1371801831,33.683776,-81.350337,0,29164.0
1296206,2020-06-21 08:04:28,4992346398065154184,fraud_Jewess LLC,shopping_pos,2.62,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,ae39b91cd2b4897ddbbf6bf63d3e7b03,1371801868,40.762861,-88.744967,0,61726.0
1296207,2020-06-21 08:04:37,4727244663135968,fraud_Stiedemann Ltd,food_dining,128.31,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,4ae23d1185066a6d1f389dd42fa593e8,1371801877,31.661438,-87.558167,0,36482.0
1296208,2020-06-21 08:05:05,342360239917375,"fraud_Christiansen, Goyette and Schamberger",gas_transport,55.83,Gabriella,Jordan,F,1299 Joshua Plains,Howes Cave,NY,12092,42.7045,-74.3648,1304,Jewellery designer,1970-06-09,eb9a78efc2830be22e31fa33f427cf25,1371801905,43.527589,-73.576009,0,12844.0
1296209,2020-06-21 08:05:12,3586008444788268,fraud_Murray-Smitham,grocery_pos,195.23,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,0424c7834aaa4d1045a27eacb83d8b3c,1371801912,47.902638,-121.86797,0,98272.0
1296210,2020-06-21 08:05:24,4514242065619750,fraud_Sporer Inc,gas_transport,99.85,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,fde9850c975f1bb387af8b2f1d0b2e10,1371801924,42.114978,-105.310848,0,
1296211,2020-06-21 08:05:27,3598215285024754,"fraud_Ferry, Lynch and Kautzer",misc_net,658.98,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,6d40be46847a107ef76fdda0a24a9730,1371801927,41.102635,-73.984926,0,10994.0
1296212,2020-06-21 08:05:28,4642255475285942,fraud_Harber Inc,gas_transport,84.13,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,ee9a2632792727c93ed1af2ce95f3a9d,1371801928,38.643439,-109.870533,0,
1296213,2020-06-21 08:05:42,4384910379661778,fraud_Kling-Ernser,entertainment,16.89,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,b0632b89c3f120325b4289d25c4b54b0,1371801942,46.200704,-96.567913,0,56520.0
1296214,2020-06-21 08:05:42,3538520143479972,fraud_Buckridge PLC,misc_pos,11.9,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,538f7c1746018bbd71f47a7fe69eb3cc,1371801942,42.262089,-83.378869,0,48184.0
1296215,2020-06-21 08:06:46,3587044315915002,"fraud_Zboncak, Rowe and Murazik",shopping_net,105.09,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,674ba84d57b2a3b9d2e1d80057e9b911,1371802006,35.814949,-88.30109,0,38388.0
1296216,2020-06-21 08:06:49,6011999606625827,fraud_Stiedemann Ltd,food_dining,110.54,Ronald,Carson,M,870 Rocha Drive,Harrington Park,NJ,7640,40.9918,-73.98,4664,"Radiographer, diagnostic",1965-06-30,e46acc658641e365a0d3b149c76d43bb,1371802009,41.003736,-73.74443000000001,0,10605.0
1296217,2020-06-21 08:07:15,3534330126107879,"fraud_Labadie, Treutel and Bode",shopping_net,92.63,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,4852623c96466e808c8a238c134a66af,1371802035,45.431132,-109.830555,0,59061.0
1296218,2020-06-21 08:07:17,503874407318,fraud_Wolf Inc,grocery_pos,69.36,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,28e5dc582635994b9f25e52bf7e61bf5,1371802037,29.237640000000003,-97.586766,0,78159.0
1296219,2020-06-21 08:07:30,213161293389774,fraud_Rau and Sons,grocery_pos,73.66,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,bd33ed4c021ac6a0720f59786f33c324,1371802050,42.788684,-77.116646,0,14561.0
1296220,2020-06-21 08:07:49,344709867813900,fraud_DuBuque LLC,grocery_pos,221.23,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,692b30bfe20df79a8ca932bf021afeb4,1371802069,26.625157,-81.443925,0,33935.0
1296221,2020-06-21 08:08:08,4377338765909719,fraud_Sporer Inc,gas_transport,63.51,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",1982-04-19,12fa6d27a0b364d87768f516ca7cce44,1371802088,35.122109,-83.334048,0,28734.0
1296222,2020-06-21 08:08:12,180014262259255,fraud_Johns-Hoeger,entertainment,133.03,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,059de518e9fb2f238ae44d5459f3c863,1371802092,32.28774,-87.086214,0,36775.0
1296223,2020-06-21 08:08:21,374125201044065,"fraud_Gottlieb, Considine and Schultz",shopping_net,1.56,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,91fd8e60af11bf08e22e5641fb02592b,1371802101,39.033735,-78.013999,0,20130.0
1296224,2020-06-21 08:09:24,6011399591920186,"fraud_Greenholt, Jacobi and Gleason",gas_transport,47.39,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,0a23109f080d133df03430df05b70b98,1371802164,41.769105,-72.74365,0,6119.0
1296225,2020-06-21 08:09:55,4538566639857,"fraud_Raynor, Feest and Miller",gas_transport,83.47,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74.0,13835,"Programmer, multimedia",1967-05-28,c8e73a0d1270aa77844c8833078be932,1371802195,40.923586,-73.279197,0,11754.0
1296226,2020-06-21 08:10:05,4783226709001,fraud_Marks Inc,gas_transport,83.92,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,1961-04-22,8b104c6617105e2b784fa675daecf49a,1371802205,38.858781,-99.483577,0,67637.0
1296227,2020-06-21 08:10:11,4025612008285111,fraud_Metz-Boehm,shopping_pos,5.15,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,944def57a833b793d5773ba0ad6790dd,1371802211,40.603089,-79.278008,0,15713.0
1296228,2020-06-21 08:10:12,4538566639857,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,645.13,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74.0,13835,"Programmer, multimedia",1967-05-28,d9860536f7c88518ad3d1612d908a7ac,1371802212,40.766183000000005,-73.65855400000001,0,11507.0
1296229,2020-06-21 08:10:39,580954173374,fraud_Kling Inc,gas_transport,70.14,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548,41.2496,-73.9446,3487,Race relations officer,1960-01-13,d8e152de88f0dda8bcb10e41c49e72db,1371802239,42.039190000000005,-74.64593,0,12725.0
1296230,2020-06-21 08:11:23,4482427013979020,fraud_Cartwright-Harris,grocery_pos,119.75,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,b3980c805caba15a68648663fa093a9d,1371802283,38.402699,-81.685994,0,25303.0
1296231,2020-06-21 08:12:31,4467456915153312231,fraud_Macejkovic-Lesch,shopping_pos,6.77,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1966-09-16,b812e804a4196d83096d89077ce17f89,1371802351,28.721123,-81.59630899999999,0,32798.0
1296232,2020-06-21 08:13:55,6011367958204270,fraud_Smitham-Boehm,grocery_net,67.24,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,705535ddd80f296b3b0591062052ae64,1371802435,40.614938,-82.47230400000001,0,44813.0
1296233,2020-06-21 08:15:30,378278619832195,"fraud_Quitzon, Green and Bashirian",shopping_pos,45.07,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06,ae99a790c29197711ae48cc80007b89d,1371802530,43.534774,-123.121521,0,97499.0
1296234,2020-06-21 08:16:48,4836998673805450,fraud_Bahringer-Larson,grocery_net,57.67,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,de1160cb687626966e827da81d68ab19,1371802608,46.333431,-86.862338,0,49816.0
1296235,2020-06-21 08:17:06,375974680629816,fraud_Wiegand-Lowe,grocery_net,51.96,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,2e89d37f654f5d12987140fc17d695f2,1371802626,40.89688,-73.189103,0,11754.0
1296236,2020-06-21 08:17:15,6538891242532018,fraud_Kuphal-Bartoletti,misc_net,6.1,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,4de37243fc516a49678ad16d3163181c,1371802635,35.311101,-90.425625,0,72331.0
1296237,2020-06-21 08:17:17,3538520143479972,fraud_Berge LLC,gas_transport,53.13,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,3d57e9bcf69924216d2f62884ca6b8ff,1371802637,41.694803,-83.67526600000001,0,43623.0
1296238,2020-06-21 08:17:59,4904681492230012,fraud_Bartoletti-Wunsch,gas_transport,76.63,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,3413a4195ca6dcf415546de3bd95e9d7,1371802679,41.609795,-73.67264300000001,0,12570.0
1296239,2020-06-21 08:18:20,4908846471916297,fraud_McGlynn-Heathcote,misc_net,214.07,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,f6864ae2d163862a2228848ff6f6816f,1371802700,32.123081,-96.884351,0,76670.0
1296240,2020-06-21 08:18:25,4756039869079882102,"fraud_Boehm, Block and Jakubowski",misc_pos,1.91,Francisco,Hernandez,M,980 Smith Gardens,Gainesville,TX,76240,33.6547,-97.1583,26120,"Engineer, manufacturing",1954-01-06,cc089130c2e3d224319a0bcade19e033,1371802705,33.916488,-97.384351,0,73441.0
1296241,2020-06-21 08:18:55,374930071163758,"fraud_Johnston, Nikolaus and Maggio",grocery_net,40.56,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,d6d7bc8928e092f1a416b2d7240fc376,1371802735,41.774635,-82.581073,0,
1296242,2020-06-21 08:18:56,4067137330196900,fraud_McDermott-Weimann,grocery_pos,121.18,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,c1f5b25edcf3eb8d9f43f63aae3dd577,1371802736,34.550678000000005,-86.979248,0,35603.0
1296243,2020-06-21 08:18:56,36581538659449,fraud_McDermott-Weimann,grocery_pos,39.61,Brandon,Bridges,M,957 Miller Falls,Apison,TN,37302,35.0149,-85.0164,3730,Occupational therapist,1991-01-28,560d24c4e284031466f3ccbc05e6a00b,1371802736,35.069208,-85.56688100000001,0,37347.0
1296244,2020-06-21 08:18:57,375082648741747,fraud_Erdman-Kertzmann,gas_transport,68.81,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,3f0c031715805f321a10ab18af81870a,1371802737,46.535044,-96.885238,0,58077.0
1296245,2020-06-21 08:18:59,4839615922685395,"fraud_Douglas, Schneider and Turner",shopping_pos,7.82,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76,Social researcher,1955-05-06,be4577dced2f003faa793b3d9045260d,1371802739,39.952023,-86.899861,0,47933.0
1296246,2020-06-21 08:19:14,584673555952,"fraud_Bins, Balistreri and Beatty",shopping_pos,26.31,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,1930-08-13,60d7adad5d2a8fd7f87b82d4f5cb6a03,1371802754,47.093421,-101.986891,0,
1296247,2020-06-21 08:19:50,2288813824604479,fraud_Bauch-Raynor,grocery_pos,223.6,Barbara,Norman,F,6278 Stephanie Unions,New York City,NY,10039,40.8265,-73.9383,1577385,Herbalist,1981-08-29,d90a9128db3342b03c8b39cadd1332ef,1371802790,41.171768,-74.29528,0,7421.0
1296248,2020-06-21 08:19:57,6011381817520024,fraud_Kunze Inc,grocery_pos,72.47,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,96671c169f3a4b945818ceebc6d7ef43,1371802797,42.590296,-104.044261,0,82242.0
1296249,2020-06-21 08:20:45,4822367783500458,fraud_VonRueden Group,grocery_net,62.99,Christopher,Farrell,M,97070 Anderson Land,Haines City,FL,33844,28.0758,-81.5929,33804,Exercise physiologist,1991-01-01,2ee7ae0e016f3479f7f50f8ad797be4b,1371802845,28.077683,-80.666093,0,32904.0
1296250,2020-06-21 08:21:42,4312133045694601139,"fraud_Raynor, Reinger and Hagenes",gas_transport,56.39,Julian,Price,M,086 Pierce Cove,Pikesville,MD,21208,39.3764,-76.729,33917,Company secretary,1977-06-12,d23dacfa1fe20472e0402b9071519491,1371802902,39.325502,-76.39276600000001,0,21220.0
1296251,2020-06-21 08:22:36,30371006069917,fraud_Erdman-Kertzmann,gas_transport,68.55,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,1ba9af00a7b5ccb199be954a1f2b31dc,1371802956,38.081599,-88.374579,0,62835.0
1296252,2020-06-21 08:22:48,30044330818990,"fraud_Schultz, Simonis and Little",grocery_pos,230.55,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,4dd3d002a4695bff9363808e93b97eb7,1371802968,26.37131,-82.15861600000001,0,33957.0
1296253,2020-06-21 08:23:03,4358137750029944984,"fraud_Kerluke, Considine and Macejkovic",misc_net,107.82,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,6aeb677bc53421adcbabc8d57dab4259,1371802983,43.361697,-92.68648,0,50454.0
1296254,2020-06-21 08:25:01,348789608637806,"fraud_Altenwerth, Cartwright and Koss",shopping_net,74.15,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,bf07befd39b474bc29658e96703ee69a,1371803101,40.159321000000006,-99.264829,0,68971.0
1296255,2020-06-21 08:25:28,213120463918358,fraud_Friesen-D'Amore,gas_transport,43.88,Willie,Jordan,M,529 West Key,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",1957-08-08,ee790fbd1ac434b71b1e67e56c6eb699,1371803128,33.642281,-92.384715,0,71631.0
1296256,2020-06-21 08:26:10,4474324669797121,"fraud_Turner, Ruecker and Parisian",misc_pos,9.75,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,2fb14bd95cebf9eeb8589d3d91295542,1371803170,38.581659,-118.374316,0,89420.0
1296257,2020-06-21 08:26:56,2248735346244816,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,21.09,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,3115c6c23b3aa518f718d8a20f19abef,1371803216,39.3487,-99.836701,0,67642.0
1296258,2020-06-21 08:28:25,4179719215697782,"fraud_Greenfelder, Bartoletti and Davis",misc_net,151.21,Belinda,Jimenez,F,6807 Jacob Skyway Apt. 331,Rockwell,IA,50469,43.0032,-93.2167,1574,"Scientist, audiological",1982-12-27,265d075d32cfabe2e0ae1e1cea942dd1,1371803305,42.742265,-93.601381,0,50470.0
1296259,2020-06-21 08:28:29,4255397449664185994,fraud_Kris-Padberg,shopping_pos,13.45,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",1952-09-27,68cfba21dd5bb5f67b994eab029aafef,1371803309,32.395882,-96.188952,0,75143.0
1296260,2020-06-21 08:30:07,4809701904914,fraud_Huels-Nolan,gas_transport,69.44,Sabrina,Nolan,F,312 Eric Expressway Apt. 014,Phenix City,AL,36869,32.4204,-85.0796,59744,Chemical engineer,1984-02-07,1d7897ab05d13a246abe93cd5d09ff48,1371803407,31.470047,-85.135448,0,36373.0
1296261,2020-06-21 08:30:18,3558652751678952,"fraud_Schaefer, McGlynn and Bosco",gas_transport,74.79,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,b1046bca61c8e7444e962ea10f5123fd,1371803418,33.182977,-93.509584,0,71861.0
1296262,2020-06-21 08:30:33,4979422371139333,"fraud_Kihn, Abernathy and Douglas",shopping_net,2.83,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,d0b7537bc95a098aae39edecfd3b7eed,1371803433,41.974334000000006,-98.655092,0,68622.0
1296263,2020-06-21 08:31:33,6506982560413523,fraud_Kutch and Sons,grocery_pos,219.17,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,1985-04-15,81b38f9cf028c0403359e7a3d2603b28,1371803493,33.226307,-93.459073,0,71827.0
1296264,2020-06-21 08:31:35,4952583804639909,fraud_Hamill-Daugherty,misc_net,5.08,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,cecfd29d7cc59f5d2e7f3d750df7b134,1371803495,41.20675,-80.829903,0,44483.0
1296265,2020-06-21 08:31:45,180011453250192,fraud_Doyle Ltd,grocery_pos,119.97,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,3f28d77415a86e9d5ac499124048f92d,1371803505,41.669529,-90.170833,0,61257.0
1296266,2020-06-21 08:32:15,4306586894261180,fraud_Bartoletti-Wunsch,gas_transport,88.17,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,271727be05ba0412c64a0df5e6ff8d95,1371803535,40.550131,-87.68316999999999,0,60973.0
1296267,2020-06-21 08:34:15,4446368897795790,fraud_Auer-Mosciski,grocery_pos,104.72,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",1986-08-17,9194f668abb290dfeace56d0f26ec048,1371803655,38.778675,-75.02786,0,19971.0
1296268,2020-06-21 08:34:22,36721445180895,fraud_Turcotte-Halvorson,misc_pos,12.82,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,a67615564b54c95bf7d6fb14dcabbf34,1371803662,43.118154,-75.066542,0,13502.0
1296269,2020-06-21 08:35:10,6011360759745864,fraud_Metz-Boehm,shopping_pos,1.59,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824,38.8432,-78.6003,6018,"Designer, multimedia",1947-08-21,f765541e444d88d2330489705dfbb107,1371803710,38.17652,-77.73956700000001,0,22551.0
1296270,2020-06-21 08:35:36,5580563567307107,fraud_Deckow-O'Conner,grocery_pos,106.3,Stanley,Dickson,M,078 Alex Fields,Smock,PA,15480,39.9961,-79.7678,1946,Charity fundraiser,1990-06-21,bcbd86d79452beac3d769c9df9076792,1371803736,40.565263,-78.939973,0,15957.0
1296271,2020-06-21 08:36:46,4727244663135968,"fraud_Morissette, Weber and Wiegand",grocery_net,78.79,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,815ad9f037ba8749ad58086cd7dcd283,1371803806,31.669049,-88.530683,0,39367.0
1296272,2020-06-21 08:36:54,676372984911,fraud_Hackett-Lueilwitz,grocery_pos,108.55,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,7de46f738ff268ec427a0cb7096f6515,1371803814,38.809689,-99.41096,0,67601.0
1296273,2020-06-21 08:37:20,4958589671582726883,"fraud_Lehner, Mosciski and King",misc_net,18.97,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,bbc92889c9e19c4dd4121f1f64e67047,1371803840,38.896133,-76.830391,0,20721.0
1296274,2020-06-21 08:37:49,4220345354880,fraud_Kutch and Sons,grocery_pos,124.97,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,1960-01-20,4339e0fe4011eb75553c7948ad843293,1371803869,43.43179,-83.541949,0,48768.0
1296275,2020-06-21 08:38:24,4908846471916297,fraud_Schmitt Ltd,misc_net,1.85,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,d9d2392f68d82e7c60eb1d96f8dc1f19,1371803904,32.998328,-98.137846,0,76490.0
1296276,2020-06-21 08:38:31,4908846471916297,fraud_Koss and Sons,gas_transport,64.13,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,a73e23db7c2808286179a90a3874a58e,1371803911,31.524818,-97.671328,0,76528.0
